Data,USD-BRL,USD-CLP,USD-EUR
2022-11-28,5.366099,913.450288,0.966825
2022-11-29,5.2697,900.549994,0.968805
2022-11-30,5.185706,890.520298,0.95935
2022-12-01,5.185104,879.60981,0.94985
2022-12-02,5.219404,883.503912,0.94905
2022-12-03,5.208626,881.296269,0.94869
2022-12-04,5.219497,883.496617,0.94859
2022-12-05,5.281497,896.129762,0.95269
2022-12-06,5.235496,879.250009,0.95542
2022-12-07,5.205498,866.902564,0.95121
2022-12-08,5.2258,864.000239,0.947102
2022-12-09,5.240504,862.000361,0.948104
2022-12-10,5.238041,856.296402,0.94815
2022-12-11,5.237971,856.296402,0.95041
2022-12-12,5.3228,867.250225,0.94864
2022-12-13,5.294301,857.29886,0.94106
2022-12-14,5.278697,871.149951,0.93665
2022-12-15,5.313301,878.549921,0.93995
2022-12-16,5.314404,886.503912,0.94365
2022-12-17,5.308521,879.008916,0.94345
2022-12-18,5.308521,879.008916,0.94482
2022-12-19,5.293104,889.201691,0.942198
2022-12-20,5.202932,886.310261,0.94115
2022-12-21,5.201404,871.249849,0.94265
2022-12-22,5.167104,871.359723,0.94325
2022-12-23,5.165704,878.000361,0.937604
2022-12-24,5.165804,878.000361,0.937404
2022-12-25,5.165801,877.999844,0.937399
2022-12-26,5.219026,878.51184,0.93986
2022-12-27,5.293797,868.102384,0.94013
2022-12-28,5.268299,862.250125,0.94085
2022-12-29,5.286097,856.498322,0.93795
2022-12-30,5.286304,848.503912,0.93225
2022-12-31,5.286704,848.250396,0.93225
2023-01-01,5.286699,848.250029,0.934185
2023-01-02,5.363878,848.249658,0.93656
2023-01-03,5.480118,862.849697,0.94818
2023-01-04,5.431601,855.410305,0.94265
2023-01-05,5.351303,851.949988,0.950397
2023-01-06,5.225804,841.380396,0.93775
2023-01-07,5.225904,841.380396,0.93775
2023-01-08,5.225898,841.379603,0.93844
2023-01-09,5.255105,835.630276,0.93158
2023-01-10,5.199794,826.94973,0.93122
2023-01-11,5.159539,823.759724,0.929011
2023-01-12,5.10895,818.498444,0.92083
2023-01-13,5.096041,817.510396,0.92185
2023-01-14,5.087704,818.337466,0.92185
2023-01-15,5.087701,818.337466,0.92385
2023-01-16,5.1475,822.680128,0.92338
2023-01-17,5.1009,815.150046,0.92701
2023-01-18,5.186803,823.999762,0.92616
2023-01-19,5.174503,823.750157,0.92293
2023-01-20,5.207904,815.303912,0.919404
2023-01-21,5.207804,815.303912,0.91935
2023-01-22,5.207799,815.300953,0.92042
2023-01-23,5.208199,813.280307,0.91978
2023-01-24,5.139899,801.449721,0.91846
2023-01-25,5.073702,803.450089,0.91561
2023-01-26,5.066417,802.279727,0.917896
2023-01-27,5.109304,806.410396,0.91975
2023-01-28,5.109204,803.044926,0.91975
2023-01-29,5.109202,803.044926,0.91987
2023-01-30,5.116295,807.498247,0.921705
2023-01-31,5.0733,796.16019,0.92072
2023-02-01,5.054992,786.550074,0.90806
2023-02-02,5.050703,780.000143,0.91703
2023-02-03,5.152504,796.850396,0.92355
2023-02-04,5.151804,790.836681,0.92355
2023-02-05,5.1518,790.836681,0.92674
2023-02-06,5.147203,804.39942,0.932023
2023-02-07,5.210801,795.420315,0.93202
2023-02-08,5.201008,800.850232,0.93315
2023-02-09,5.291007,800.298055,0.93105
2023-02-10,5.215604,798.903912,0.93465
2023-02-11,5.215142,805.648774,0.93445
2023-02-12,5.215142,805.648774,0.936475
2023-02-13,5.159898,792.729785,0.93196
2023-02-14,5.192604,787.329671,0.93153
2023-02-15,5.219499,792.129842,0.93528
2023-02-16,5.218299,791.620354,0.937599
2023-02-17,5.168041,789.350396,0.93285
2023-02-18,5.166404,793.149093,0.932804
2023-02-19,5.188564,795.780293,0.935898
2023-02-20,5.168039,797.840296,0.93605
2023-02-21,5.168022,802.789748,0.93882
2023-02-22,5.152698,801.040181,0.942901
2023-02-23,5.1377,804.299468,0.94355
2023-02-24,5.210504,823.030396,0.94475
2023-02-25,5.210404,811.482122,0.944804
2023-02-26,5.210399,811.482122,0.94748
2023-02-27,5.201201,833.639546,0.94255
2023-02-28,5.2373,827.460245,0.94546
2023-03-01,5.179802,811.069612,0.93729
2023-03-02,5.201097,812.88046,0.94345
2023-03-03,5.195804,803.160396,0.93904
2023-03-04,5.195904,803.160396,0.93895
2023-03-05,5.195902,803.159577,0.94106
2023-03-06,5.153399,799.540179,0.93575
2023-03-07,5.191399,803.720141,0.94793
2023-03-08,5.145897,803.019906,0.94791
2023-03-09,5.1652,796.450274,0.94479
2023-03-10,5.217104,796.720396,0.938304
2023-03-11,5.217204,792.905136,0.938304
2023-03-12,5.217197,792.905136,0.93604
2023-03-13,5.247197,803.849937,0.93255
2023-03-14,5.253199,802.650192,0.932202
2023-03-15,5.288599,820.599323,0.94491
2023-03-16,5.231099,825.329986,0.94217
